  263,  264,28882
  121,  122,32555
  265,  266,28897
  123,  124,32563
  267,  268,28904
  125,  126,32571
  269,  270,28908
  127,  128,32580
  271,  272,28917
  129,  130,32587
  273,  274,28921
  131,  132,32595
  275,  276,28930
  133,  134,32603
  277,  278,28936
  135,  136,32612
  279,  280,28943
  137,  138,32619
  281,  282,28949
  139,  140,32627
  283,  284,28958
  141,  142,32638
  285,  286,28962
  143,  144,32645
  287,  288,28968
  145,  146,32654
  289,  290,28975
  145,  146,32663
  289,  290,28983
  291,  292,16813
  433,  434,13748
  293,  294,17813
  435,  436,14780
  295,  296,18731
  437,  438,15732
  297,  298,19584
  439,  440,16605
  299,  300,20371
  441,  442,17410
  301,  302,21105
  443,  444,18153
  303,  304,21787
  445,  446,18843
  305,  306,22417
  447,  448,19479
  307,  308,23001
  449,  450,20066
  309,  310,23544
  451,  452,20609
  311,  312,24049
  453,  454,21114
  313,  314,24519
  455,  456,21577
  315,  316,24954
  457,  458,22008
  317,  318,25362
  459,  460,22408
  319,  320,25740
  461,  462,22782
  321,  322,26088
  463,  464,23122
  323,  324,26415
  465,  466,23443
  325,  326,26718
  467,  468,23741
  327,  328,26998
  469,  470,24008
  329,  330,27262
  471,  472,24266
  331,  332,27510
  473,  474,24500
  333,  334,27736
  475,  476,24718
  335,  336,27943
  477,  478,24916
  337,  338,28141
  479,  480,25104
  339,  340,28317
  481,  482,25270
  341,  342,28480
  483,  484,25427
  343,  344,28632
  485,  486,25571
  345,  346,28779
  487,  488,25709
  347,  348,28910
  489,  490,25831
  349,  350,29040
  491,  492,25952
  351,  352,29152
  493,  494,26054
  353,  354,29259
  495,  496,26158
  355,  356,29357
  497,  498,26248
  357,  358,29451
  499,  500,26334
  359,  360,29539
  501,  502,26415
  361,  362,29615
  503,  504,26487
  363,  364,29689
  505,  506,26554
  365,  366,29754
  507,  508,26614
  367,  368,29814
  509,  510,26668
  369,  370,29871
  511,  512,26722
  371,  372,29923
  513,  514,26768
  373,  374,29967
  515,  516,26809
  375,  376,30012
  517,  518,26849
  377,  378,30057
  519,  520,26892
  379,  380,30093
  521,  522,26922
  381,  382,30130
  523,  524,26959
  383,  384,30161
  525,  526,26986
  385,  386,30189
  527,  528,27013
  387,  388,30219
  529,  530,27037
  389,  390,30243
  531,  532,27061
  391,  392,30265
  533,  534,27082
  393,  394,30289
  535,  536,27100
  395,  396,30310
  537,  538,27121
  397,  398,30326
  539,  540,27136
  399,  400,30339
  541,  542,27147
  401,  402,30355
  543,  544,27159
  403,  404,30370
  545,  546,27177
  405,  406,30386
  547,  548,27189
  407,  408,30401
  549,  550,27203
  409,  410,30408
  551,  552,27209
  411,  412,30418
  553,  554,27215
  413,  414,30423
  555,  556,27224
  415,  416,30430
  557,  558,27230
  417,  418,30440
  559,  560,27236
  419,  420,30447
  561,  562,27244
  421,  422,30454
  563,  564,27253
  423,  424,30462
  565,  566,27256
  425,  426,30468
  567,  568,27265
  427,  428,30477
  569,  570,27270
  429,  430,30485
  571,  572,27279
  431,  432,30494
  573,  574,27285
  431,  432,30499
  573,  574,27291
  575,  576,17890
  711,  712,15665
  577,  578,18832
  713,  714,16652
  579,  580,19714
  715,  716,17570
  581,  582,20522
  717,  718,18414
  583,  584,21271
  719,  720,19197
  585,  586,21971
  721,  722,19927
  587,  588,22618
  723,  724,20595
  589,  590,23221
  725,  726,21210
  591,  592,23782
  727,  728,21787
  593,  594,24306
  729,  730,22322
  595,  596,24783
  731,  732,22813
  597,  598,25234
  733,  734,23268
  599,  600,25652
  735,  736,23699
  601,  602,26044
  737,  738,24093
  603,  604,26406
  739,  740,24461
  605,  606,26743
  741,  742,24802
   27,   28,27061
  171,  172,25123
  607,  608,27348
  743,  744,25413
  609,  610,27624
  745,  746,25684
  611,  612,27877
  747,  748,25938
  613,  614,28113
  749,  750,26175
  615,  616,28329
  751,  752,26389
  617,  618,28535
  753,  754,26589
  619,  620,28721
  755,  756,26775
  621,  622,28891
  757,  758,26944
  623,  624,29051
  759,  760,27100
  625,  626,29203
  761,  762,27250
  627,  628,29341
  763,  764,27386
  629,  630,29473
  765,  766,27513
  631,  632,29592
  767,  768,27629
  633,  634,29703
  769,  770,27736
  635,  636,29809
  771,  772,27840
  637,  638,29906
  773,  774,27933
  639,  640,29996
  775,  776,28021
  641,  642,30080
  777,  778,28103
  643,  644,30156
  779,  780,28176
  645,  646,30225
  781,  782,28243
  647,  648,30287
  783,  784,28302
  649,  650,30348
  785,  786,28361
  651,  652,30404
  787,  788,28414
  653,  654,30449
  789,  790,28457
  655,  656,30497
  791,  792,28502
  657,  658,30543
  793,  794,28546
  659,  660,30582
  795,  796,28586
  661,  662,30622
  797,  798,28620
  663,  664,30655
  799,  800,28650
  665,  666,30686
  801,  802,28682
  667,  668,30717
  803,  804,28712
  669,  670,30742
  805,  806,28734
  671,  672,30765
  807,  808,28756
  673,  674,30790
  809,  810,28779
  675,  676,30814
  811,  812,28803
  677,  678,30830
  813,  814,28816
  679,  680,30847
  815,  816,28832
  681,  682,30862
  817,  818,28849
  683,  684,30878
  819,  820,28863
  685,  686,30896
  821,  822,28878
  687,  688,30909
  823,  824,28891
  689,  690,30918
  825,  826,28902
   49,   50,30927
  193,  194,28908
   49,   50,30934
  193,  194,28915
  691,  692,30942
  827,  828,28923
  693,  694,30950
  829,  830,28930
  695,  696,30959
  831,  832,28938
  697,  698,30967
  833,  834,28945
  699,  700,30975
  835,  836,28953
  701,  702,30983
  837,  838,28960
  703,  704,30992
  839,  840,28970
  705,  706,30998
  841,  842,28977
  707,  708,31008
  843,  844,28983
  709,  710,31016
  845,  846,28992
  847,  848,15789
  983,  984,11210
  849,  850,16719
  985,  986,11956
  851,  852,17591
  987,  988,12638
  853,  854,18383
  989,  990,13259
  855,  856,19126
  991,  992,13834
  857,  858,19808
  993,  994,14364
  859,  860,20444
  995,  996,14852
  861,  862,21024
  997,  998,15291
  863,  864,21568
  999, 1000,15706
  865,  866,22068
 1001, 1002,16085
  867,  868,22533
 1003, 1004,16428
  869,  870,22961
 1005, 1006,16751
  871,  872,23362
 1007, 1008,17047
  873,  874,23736
 1009, 1010,17316
  875,  876,24077
 1011, 1012,17570
  877,  878,24401
 1013, 1014,17802
  313,  314,24694
  455,  456,18024
  879,  880,24969
 1015, 1016,18214
  881,  882,25223
 1017, 1018,18404
  883,  884,25463
 1019, 1020,18568
  885,  886,25680
 1021, 1022,18726
  887,  888,25883
 1023, 1024,18868
  889,  890,26071
 1025, 1026,19000
  891,  892,26241
 1027, 1028,19121
  893,  894,26399
 1029, 1030,19232
  895,  896,26544
 1031, 1032,19333
  897,  898,26684
 1033, 1034,19434
  899,  900,26809
 1035, 1036,19519
  901,  902,26928
 1037, 1038,19599
  903,  904,27037
 1039, 1040,19679
  905,  906,27136
 1041, 1042,19744
  907,  908,27230
 1043, 1044,19808
  909,  910,27317
 1045, 1046,19868
  911,  912,27397
 1047, 1048,19927
  913,  914,27474
 1049, 1050,19977
  915,  916,27538
 1051, 1052,20021
  917,  918,27602
 1053, 1054,20066
  919,  920,27657
 1055, 1056,20100
  921,  922,27711
 1057, 1058,20135
  923,  924,27757
 1059, 1060,20169
  925,  926,27800
 1061, 1062,20199
  927,  928,27843
 1063, 1064,20224
  929,  930,27885
 1065, 1066,20253
  931,  932,27917
 1067, 1068,20278
  933,  934,27954
 1069, 1070,20297
  935,  936,27980
 1071, 1072,20322
  937,  938,28008
 1073, 1074,20336
  939,  940,28036
 1075, 1076,20356
  941,  942,28057
 1077, 1078,20366
  943,  944,28077
 1079, 1080,20385
  945,  946,28098
 1081, 1082,20400
  947,  948,28118
 1083, 1084,20410
  949,  950,28131
 1085, 1086,20419
  951,  952,28146
 1087, 1088,20429
  953,  954,28161
 1089, 1090,20444
  955,  956,28174
 1091, 1092,20449
  957,  958,28186
 1093, 1094,20459
  959,  960,28201
 1095, 1096,20468
  961,  962,28209
 1097, 1098,20473
  335,  336,28216
  477,  478,20478
  335,  336,28223
  477,  478,20483
  963,  964,28228
 1099, 1100,20488
  965,  966,28236
 1101, 1102,20488
  967,  968,28243
 1103, 1104,20493
  969,  970,28251
 1105, 1106,20498
  971,  972,28258
 1107, 1108,20502
  973,  974,28263
 1109, 1110,20507
  975,  976,28270
 1111, 1112,20517
  977,  978,28280
 1113, 1114,20522
  979,  980,28283
 1115, 1116,20527
  981,  982,28293
 1117, 1118,20527
 1119, 1120,21624
 2153, 2154,16449
 1121, 1122,22272
 2155, 2156,17244
 1125, 1126,22870
 2159, 2160,17978
 1131, 1132,23434
 2165, 2166,18654
 1139, 1140,23951
 2173, 2174,19278
 1149, 1150,24433
 2183, 2184,19858
 1159, 1160,24886
 2193, 2194,20400
 1171, 1172,25300
 2205, 2206,20885
 1183, 1184,25688
 2217, 2218,21347
 1195, 1196,26050
 2229, 2230,21773
 1207, 1208,26383
 2241, 2242,22163
 1221, 1222,26690
 2255, 2256,22524
 1237, 1238,26980
 2271, 2272,22865
 1253, 1254,27250
 2287, 2288,23174
 1267, 1268,27499
 2301, 2302,23464
 1283, 1284,27733
 2317, 2318,23732
 1315, 1316,28148
 2349, 2350,24206
 1327, 1328,28337
 2361, 2362,24425
 1345, 1346,28509
 2379, 2380,24621
 1357, 1358,28668
 2391, 2392,24802
 1375, 1376,28816
 2409, 2410,24969
 1389, 1390,28958
 2423, 2424,25126
 1407, 1408,29078
 2441, 2442,25263
 1419, 1420,29199
 2453, 2454,25398
 1437, 1438,29306
 2471, 2472,25517
 1451, 1452,29405
 2485, 2486,25627
 1467, 1468,29502
 2501, 2502,25740
 1485, 1486,29586
 2519, 2520,25831
  637,  638,29667
  773,  774,25921
 1511, 1512,29743
 2545, 2546,26003
 1525, 1526,29814
 2559, 2560,26084
 1535, 1536,29878
 2569, 2570,26155
  647,  648,29938
  783,  784,26222
 1553, 1554,29993
 2587, 2588,26281
 1563, 1564,30043
 2597, 2598,26334
 1571, 1572,30093
 2605, 2606,26393
 1575, 1576,30132
 2609, 2610,26432
 1585, 1586,30170
 2619, 2620,26477
 1593, 1594,30209
 2627, 2628,26516
 1597, 1598,30236
 2631, 2632,26548
 1603, 1604,30270
 2637, 2638,26586
 1605, 1606,30299
 2639, 2640,26614
 1607, 1608,30326
 2641, 2642,26643
  683,  684,30353
  819,  820,26675
 1615, 1616,30370
 2649, 2650,26693
   49,   50,30394
  193,  194,26715
  697,  698,30415
  833,  834,26740
  701,  702,30427
  837,  838,26756
  707,  708,30444
  843,  844,26771
 1617, 1618,30460
 2651, 2652,26790
 1619, 1620,30478
 2653, 2654,26809
 1621, 1622,30485
 2655, 2656,26815
 1625, 1626,30495
 2659, 2660,26827
 1629, 1630,30505
 2663, 2664,26840
 1633, 1634,30517
 2667, 2668,26852
 1637, 1638,30529
 2671, 2672,26864
 1639, 1640,30539
 2673, 2674,26876
 1641, 1642,30545
 2675, 2676,26883
 1643, 1644,30558
 2677, 2678,26895
 1645, 1646,30563
 2679, 2680,26901
 1647, 1648,30569
 2681, 2682,26910
 1649, 1650,30573
 2683, 2684,26913
 1651, 1652,30580
 2685, 2686,26919
 1653, 1654,30585
 2687, 2688,26925
 1655, 1656,30591
 2689, 2690,26931
 1657, 1658,30595
 2691, 2692,26941
 1659, 1660,30603
 2693, 2694,26944
 1661, 1662,30608
 2695, 2696,26950
 3187, 3188,16875
 4221, 4222,13819
 3189, 3190,17725
 4223, 4224,14693
 3193, 3194,18501
 4227, 4228,15499
 3199, 3200,19232
 4233, 4234,16246
 3207, 3208,19898
 4241, 4242,16927
 3217, 3218,20517
 4251, 4252,17560
 3227, 3228,21095
 4261, 4262,18147
 3239, 3240,21619
 4273, 4274,18675
 3251, 3252,22113
 4285, 4286,19177
 3263, 3264,22573
 4297, 4298,19639
 3275, 3276,22992
 4309, 4310,20056
 3289, 3290,23379
 4323, 4324,20449
 3305, 3306,23745
 4339, 4340,20808
 3321, 3322,24081
 4355, 4356,21143
 3335, 3336,24397
 4369, 4370,21455
 3351, 3352,24687
 4385, 4386,21745
 3383, 3384,25204
 4417, 4418,22254
 3395, 3396,25434
 4429, 4430,22484
 3413, 3414,25649
 4447, 4448,22693
 3425, 3426,25845
 4459, 4460,22887
 3443, 3444,26030
 4477, 4478,23066
 3457, 3458,26202
 4491, 4492,23234
 3475, 3476,26350
 4509, 4510,23379
 3487, 3488,26499
 4521, 4522,23523
 3505, 3506,26630
 4539, 4540,23649
 3519, 3520,26753
 4553, 4554,23770
 3535, 3536,26867
 4569, 4570,23881
 3553, 3554,26974
 4587, 4588,23983
  909,  910,27070
 1045, 1046,24077
 3579, 3580,27162
 4613, 4614,24170
 3593, 3594,27250
 4627, 4628,24250
 3603, 3604,27328
 4637, 4638,24330
  919,  920,27400
 1055, 1056,24397
 3621, 3622,27468
 4655, 4656,24461
 3631, 3632,27527
 4665, 4666,24519
 3639, 3640,27588
 4673, 4674,24574
 3643, 3644,27632
 4677, 4678,24621
 3653, 3654,27682
 4687, 4688,24663
 3661, 3662,27728
 4695, 4696,24710
 3665, 3666,27760
 4699, 4700,24744
 3671, 3672,27800
 4705, 4706,24783
 3673, 3674,27835
 4707, 4708,24813
 3675, 3676,27867
 4709, 4710,24844
  955,  956,27904
 1091, 1092,24874
 3683, 3684,27922
 4717, 4718,24897
  335,  336,27951
  477,  478,24920
  969,  970,27974
 1105, 1106,24946
  973,  974,27990
 1109, 1110,24962
  979,  980,28011
 1115, 1116,24980
 3685, 3686,28031
 4719, 4720,24999
 3687, 3688,28052
 4721, 4722,25018
 3689, 3690,28057
 4723, 4724,25026
 3693, 3694,28072
 4727, 4728,25037
 3697, 3698,28085
 4731, 4732,25052
 3701, 3702,28098
 4735, 4736,25063
 3705, 3706,28110
 4739, 4740,25078
 3707, 3708,28126
 4741, 4742,25093
 3709, 3710,28133
 4743, 4744,25097
 3711, 3712,28146
 4745, 4746,25108
 3713, 3714,28153
 4747, 4748,25115
 3715, 3716,28161
 4749, 4750,25123
 3717, 3718,28166
 4751, 4752,25126
 3719, 3720,28174
 4753, 4754,25134
 3721, 3722,28181
 4755, 4756,25141
 3723, 3724,28186
 4757, 4758,25149
 3725, 3726,28194
 4759, 4760,25152
 3727, 3728,28201
 4761, 4762,25160
 3729, 3730,28206
 4763, 4764,25167
 5255, 5256,16927
 5997, 5998,14657
 5257, 5258,17802
 5999, 6000,15576
 5261, 5262,18603
 6003, 6004,16413
 5267, 5268,19348
 6009, 6010,17192
 5275, 5276,20036
 6017, 6018,17906
 5285, 5286,20668
 6027, 6028,18568
 5295, 5296,21262
 6037, 6038,19187
 5307, 5308,21805
 6049, 6050,19749
 5319, 5320,22309
 6061, 6062,20273
 5333, 5334,22782
 6075, 6076,20759
 1155, 1156,23217
 2189, 2190,21205
 5355, 5356,23611
 6097, 6098,21615
 5369, 5370,23988
 6111, 6112,21999
 5385, 5386,24338
 6127, 6128,22354
 5401, 5402,24656
 6143, 6144,22685
 5415, 5416,24958
 6157, 6158,22988
 5441, 5442,25492
 6183, 6184,23536
 5455, 5456,25733
 6197, 6198,23774
 1225, 1226,25955
 2259, 2260,24004
 5479, 5480,26158
 6221, 6222,24206
 5497, 5498,26347
 6239, 6240,24401
 5511, 5512,26528
 6253, 6254,24582
 5525, 5526,26678
 6267, 6268,24737
 5537, 5538,26830
 6279, 6280,24890
 5549, 5550,26965
 6291, 6292,25026
 1277, 1278,27094
 2311, 2312,25152
 5573, 5574,27215
 6315, 6316,25274
 5591, 5592,27325
 6333, 6334,25384
 1295, 1296,27423
 2329, 2330,25485
 5613, 5614,27521
 6355, 6356,25581
 5623, 5624,27610
 6365, 6366,25673
 5635, 5636,27692
 6377, 6378,25754
 1311, 1312,27768
 2345, 2346,25827
 5653, 5654,27838
 6395, 6396,25897
 5661, 5662,27899
 6403, 6404,25958
 5671, 5672,27961
 6413, 6414,26020
 1325, 1326,28008
 2359, 2360,26071
 5685, 5686,28057
 6427, 6428,26118
 5693, 5694,28108
 6435, 6436,26165
 1331, 1332,28141
 2365, 2366,26202
 5703, 5704,28181
 6445, 6446,26241
 5709, 5710,28218
 6451, 6452,26278
 5713, 5714,28253
 6455, 6456,26314
 1343, 1344,28290
 2377, 2378,26347
 5721, 5722,28310
 6463, 6464,26370
 5727, 5728,28337
 6469, 6470,26396
 1347, 1348,28366
 2381, 2382,26425
 5735, 5736,28380
 6477, 6478,26438
   33,   34,28402
  177,  178,26458
 1351, 1352,28421
 2385, 2386,26480
 5741, 5742,28442
 6483, 6484,26503
 5741, 5742,28450
 6483, 6484,26506
 5745, 5746,28464
 6487, 6488,26522
 1353, 1354,28478
 2387, 2388,26535
 5751, 5752,28492
 6493, 6494,26551
 5753, 5754,28506
 6495, 6496,26564
 1357, 1358,28521
 2391, 2392,26580
 5757, 5758,28528
 6499, 6500,26586
  617,  618,28542
  753,  754,26599
 1359, 1360,28551
 2393, 2394,26605
 1361, 1362,28556
 2395, 2396,26611
 5759, 5760,28563
 6501, 6502,26618
 5761, 5762,28572
 6503, 6504,26627
 5763, 5764,28577
 6505, 6506,26637
 5765, 5766,28583
 6507, 6508,26640
 5767, 5768,28593
 6509, 6510,26646
 1363, 1364,28597
 2397, 2398,26656
 5769, 5770,28607
 6511, 6512,26662
 6739, 6740,14837
 7481, 7482,10446
 6741, 6742,15706
 7483, 7484,11140
 6745, 6746,16496
 7487, 7488,11768
 6751, 6752,17228
 7493, 7494,12358
 6759, 6760,17906
 7501, 7502,12885
 6769, 6770,18532
 7511, 7512,13375
 6779, 6780,19111
 7521, 7522,13829
 6791, 6792,19639
 7533, 7534,14236
 6803, 6804,20135
 7545, 7546,14616
 6817, 6818,20600
 7559, 7560,14971
 3223, 3224,21014
 4257, 4258,15286
 6839, 6840,21404
 7581, 7582,15582
 6853, 6854,21768
 7595, 7596,15857
 6869, 6870,22100
 7611, 7612,16106
 6885, 6886,22408
 7627, 7628,16340
 6899, 6900,22698
 7641, 7642,16548
 6925, 6926,23208
 7667, 7668,16927
 6939, 6940,23434
 7681, 7682,17098
 3293, 3294,23649
 4327, 4328,17254
 6963, 6964,23844
 7705, 7706,17394
 6981, 6982,24024
 7723, 7724,17529
 6995, 6996,24194
 7737, 7738,17653
 7009, 7010,24338
 7751, 7752,17761
 7021, 7022,24480
 7763, 7764,17859
 7033, 7034,24605
 7775, 7776,17957
 3345, 3346,24725
 4379, 4380,18039
 7057, 7058,24844
 7799, 7800,18127
 7075, 7076,24943
 7817, 7818,18199
 3363, 3364,25037
 4397, 4398,18271
 7097, 7098,25126
 7839, 7840,18332
 7107, 7108,25212
 7849, 7850,18394
 7119, 7120,25289
 7861, 7862,18445
 3379, 3380,25362
 4413, 4414,18496
 7137, 7138,25420
 7879, 7880,18542
 7145, 7146,25481
 7887, 7888,18583
 7155, 7156,25538
 7897, 7898,18624
 3393, 3394,25585
 4427, 4428,18654
 7169, 7170,25627
 7911, 7912,18690
 7177, 7178,25677
 7919, 7920,18721
 3399, 3400,25709
 4433, 4434,18741
 7187, 7188,25744
 7929, 7930,18771
 7193, 7194,25779
 7935, 7936,18797
 7197, 7198,25810
 7939, 7940,18817
 3411, 3412,25845
 4445, 4446,18843
 7205, 7206,25862
 7947, 7948,18858
 7211, 7212,25886
 7953, 7954,18873
 3415, 3416,25914
 4449, 4450,18893
 7219, 7220,25928
 7961, 7962,18904
  319,  320,25945
  461,  462,18914
 3419, 3420,25965
 4453, 4454,18929
 7225, 7226,25986
 7967, 7968,18944
 7225, 7226,25993
 7967, 7968,18944
 7229, 7230,26006
 7971, 7972,18954
 3421, 3422,26020
 4455, 4456,18964
 7235, 7236,26030
 7977, 7978,18975
 7237, 7238,26044
 7979, 7980,18985
 3425, 3426,26057
 4459, 4460,18990
 7241, 7242,26064
 7983, 7984,18995
  889,  890,26077
 1025, 1026,19005
 3427, 3428,26084
 4461, 4462,19010
 3429, 3430,26091
 4463, 4464,19015
 7243, 7244,26098
 7985, 7986,19020
 7245, 7246,26104
 7987, 7988,19025
 7247, 7248,26108
 7989, 7990,19030
 7249, 7250,26115
 7991, 7992,19030
 7251, 7252,26125
 7993, 7994,19040
 3431, 3432,26131
 4465, 4466,19045
 7253, 7254,26135
 7995, 7996,19051
 1123, 1124,22385
 2157, 2158,17378
 1127, 1128,22983
 2161, 2162,18111
 1129, 1130,23083
 2163, 2164,18235
 1133, 1134,23544
 2167, 2168,18787
 1135, 1136,23649
 2169, 2170,18914
 1137, 1138,23741
 2171, 2172,19025
 1141, 1142,24069
 2175, 2176,19419
 1143, 1144,24174
 2177, 2178,19544
 1145, 1146,24270
 2179, 2180,19654
 1147, 1148,24358
 2181, 2182,19763
 1151, 1152,24551
 2185, 2186,19997
 1153, 1154,24656
 2187, 2188,20125
 1155, 1156,24752
 2189, 2190,20238
 1157, 1158,24844
 2191, 2192,20346
 1161, 1162,24928
 2195, 2196,20449
 1163, 1164,24999
 2197, 2198,20532
 1165, 1166,25108
 2199, 2200,20663
 1167, 1168,25208
 2201, 2202,20774
 1169, 1170,25296
 2203, 2204,20880
 1173, 1174,25384
 2207, 2208,20985
 1175, 1176,25420
 2209, 2210,21033
 1177, 1178,25456
 2211, 2212,21076
 1179, 1180,25528
 2213, 2214,21157
 1181, 1182,25624
 2215, 2216,21271
 1185, 1186,25719
 2219, 2220,21385
 1187, 1188,25800
 2221, 2222,21479
 1187, 1188,25803
 2221, 2222,21483
 1189, 1190,25883
 2223, 2224,21577
  595,  596,25917
  731,  732,21619
 1191, 1192,25952
 2225, 2226,21657
 1193, 1194,26020
 2227, 2228,21736
 1197, 1198,26108
 2231, 2232,21842
 1199, 1200,26165
 2233, 2234,21907
 1201, 1202,26198
 2235, 2236,21948
 1203, 1204,26275
 2237, 2238,22036
 1205, 1206,26350
 2239, 2240,22127
 1209, 1210,26412
 2243, 2244,22200
 1211, 1212,26477
 2245, 2246,22272
 1213, 1214,26506
 2247, 2248,22304
 1215, 1216,26557
 2249, 2250,22363
 1217, 1218,26611
 2251, 2252,22435
 1219, 1220,26643
 2253, 2254,22471
 1223, 1224,26712
 2257, 2258,22551
 1225, 1226,26784
 2259, 2260,22631
 1227, 1228,26815
 2261, 2262,22671
 1229, 1230,26840
 2263, 2264,22698
 1231, 1232,26898
 2265, 2266,22764
 1233, 1234,26928
 2267, 2268,22799
 1235, 1236,26977
 2269, 2270,22856
 1239, 1240,27031
 2273, 2274,22918
 1241, 1242,27061
 2275, 2276,22953
 1243, 1244,27103
 2277, 2278,23005
 1245, 1246,27127
 2279, 2280,23031
 1247, 1248,27183
 2281, 2282,23100
 1249, 1250,27218
 2283, 2284,23139
 1251, 1252,27238
 2285, 2286,23161
 1255, 1256,27299
 2289, 2290,23230
 1257, 1258,27323
 2291, 2292,23260
  605,  606,27369
  741,  742,23311
 1259, 1260,27374
 2293, 2294,23315
 1261, 1262,27417
 2295, 2296,23367
 1263, 1264,27445
 2297, 2298,23401
 1265, 1266,27488
 2299, 2300,23447
 1269, 1270,27510
 2303, 2304,23473
 1271, 1272,27563
 2305, 2306,23536
 1273, 1274,27594
 2307, 2308,23569
 1275, 1276,27613
 2309, 2310,23595
 1277, 1278,27624
 2311, 2312,23607
 1279, 1280,27668
 2313, 2314,23657
 1281, 1282,27692
 2315, 2316,23687
 1285, 1286,27736
 2319, 2320,23741
 1287, 1288,27779
 2321, 2322,23782
 1289, 1290,27806
 2323, 2324,23815
 1291, 1292,27843
 2325, 2326,23856
 1293, 1294,27856
 2327, 2328,23877
 1295, 1296,27867
 2329, 2330,23885
 1297, 1298,27917
 2331, 2332,23943
 1299, 1300,27943
 2333, 2334,23975
 1301, 1302,27964
 2335, 2336,23996
 1303, 1304,27974
 2337, 2338,24008
  609,  610,28013
  745,  746,24053
 1305, 1306,28036
 2339, 2340,24081
 1307, 1308,28072
 2341, 2342,24122
 1309, 1310,28077
 2343, 2344,24130
 1311, 1312,28121
 2345, 2346,24174
 1313, 1314,28141
 2347, 2348,24206
 1317, 1318,28176
 2351, 2352,24238
 1319, 1320,28189
 2353, 2354,24254
  611,  612,28199
  747,  748,24266
 1321, 1322,28243
 2355, 2356,24318
 1323, 1324,28268
 2357, 2358,24346
 1325, 1326,28290
 2359, 2360,24370
 1325, 1326,28295
 2359, 2360,24374
 1329, 1330,28356
 2363, 2364,24445
 1331, 1332,28390
 2365, 2366,24488
 1333, 1334,28397
 2367, 2368,24492
 1335, 1336,28433
 2369, 2370,24531
 1337, 1338,28459
 2371, 2372,24562
 1339, 1340,28462
 2373, 2374,24566
 1341, 1342,28483
 2375, 2376,24590
 1343, 1344,28499
 2377, 2378,24609
 1347, 1348,28551
 2381, 2382,24663
 1349, 1350,28574
 2383, 2384,24694
 1351, 1352,28595
 2385, 2386,24721
 1353, 1354,28637
 2387, 2388,24764
 1355, 1356,28653
 2389, 2390,24783
 1359, 1360,28687
 2393, 2394,24821
 1361, 1362,28693
 2395, 2396,24829
 1363, 1364,28725
 2397, 2398,24867
 1365, 1366,28750
 2399, 2400,24893
 1367, 1368,28756
 2401, 2402,24901
 1369, 1370,28777
 2403, 2404,24924
 1371, 1372,28788
 2405, 2406,24935
 1373, 1374,28797
 2407, 2408,24946
 1377, 1378,28838
 2411, 2412,24996
 1379, 1380,28860
 2413, 2414,25018
 1381, 1382,28880
 2415, 2416,25041
 1383, 1384,28917
 2417, 2418,25082
 1385, 1386,28932
 2419, 2420,25097
 1387, 1388,28947
 2421, 2422,25115
 1391, 1392,28962
 2425, 2426,25134
 1393, 1394,28968
 2427, 2428,25141
 1395, 1396,29000
 2429, 2430,25175
 1397, 1398,29021
 2431, 2432,25201
 1399, 1400,29025
 2433, 2434,25204
 1401, 1402,29046
 2435, 2436,25226
 1403, 1404,29057
 2437, 2438,25241
